typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20050101","2005","52","2005","152","CHL","Chile","X","Export","528","NLD","Netherlands","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90725.927","true","-1","N/A","0","false","90725.927","true","0","false","0","16391.26","16391.26","6","false","true",
"C","A","20050101","2005","52","2005","152","CHL","Chile","X","Export","616","POL","Poland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65","false","8","kg","65","false","65","false","0","false","0","340.6","340.6","0","false","true",
"C","A","20050101","2005","52","2005","152","CHL","Chile","X","Export","724","ESP","Spain","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1099.2","false","8","kg","1099.2","false","1099.2","false","0","false","0","1374.35","1374.35","0","false","true",
"C","A","20050101","2005","52","2005","152","CHL","Chile","X","Export","752","SWE","Sweden","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38858.954","true","-1","N/A","0","false","38858.954","true","0","false","0","11012.37","11012.37","6","false","true",
"C","A","20050101","2005","52","2005","152","CHL","Chile","X","Export","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","660","false","8","kg","660","false","660","false","0","false","0","305.98","305.98","0","false","true",
"C","A","20050101","2005","52","2005","152","CHL","Chile","X","Export","899","_X ","Areas, nes","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1030","false","8","kg","1030","false","1030","false","0","false","0","547.59","547.59","0","false","true",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","260264499","false","-1","N/A",,"false","260264499","false",,"false",,"36700679","36700679","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","251","FRA","France","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"1","1","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","392","JPN","Japan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17008010","false","-1","N/A",,"false","17008010","false",,"false",,"2375146","2375146","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","408","PRK","Dem. People's Rep. of Korea","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11165000","false","-1","N/A",,"false","11165000","false",,"false",,"2244165","2244165","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","410","KOR","Rep. of Korea","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100240","false","-1","N/A",,"false","100240","false",,"false",,"38310","38310","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","496","MNG","Mongolia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5000000","false","-1","N/A",,"false","5000000","false",,"false",,"1268083","1268083","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","598","PNG","Papua New Guinea","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false",,"1812","1812","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","608","PHL","Philippines","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","193882128","false","-1","N/A",,"false","193882128","false",,"false",,"26261623","26261623","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300000","false","-1","N/A",,"false","300000","false",,"false",,"60000","60000","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","704","VNM","Viet Nam","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26521020","false","-1","N/A",,"false","26521020","false",,"false",,"3627929","3627929","0","true","false",
"C","A","20050101","2005","52","2005","156","CHN","China","X","Export","764","THA","Thailand","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6287100","false","-1","N/A",,"false","6287100","false",,"false",,"823610","823610","0","true","false",
"C","A","20050101","2005","52","2005","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1704740","false","-1","N/A",,"false","1704740","false",,"false",,"355203","355203","0","true","false",
"C","A","20050101","2005","52","2005","191","HRV","Croatia","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1427100","false","-1","N/A",,"false","1427100","false",,"false",,"254403","254403","0","true","false",
"C","A","20050101","2005","52","2005","191","HRV","Croatia","X","Export","348","HUN","Hungary","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51730","false","-1","N/A",,"false","51730","false",,"false",,"8093","8093","0","true","false",
"C","A","20050101","2005","52","2005","191","HRV","Croatia","X","Export","642","ROU","Romania","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110","false","-1","N/A",,"false","110","false",,"false",,"134","134","0","true","false",
"C","A","20050101","2005","52","2005","191","HRV","Croatia","X","Export","705","SVN","Slovenia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50600","false","-1","N/A",,"false","50600","false",,"false",,"27446","27446","0","true","false",
"C","A","20050101","2005","52","2005","191","HRV","Croatia","X","Export","792","TUR","Türkiye","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","-1","N/A",,"false","40000","false",,"false",,"17130","17130","0","true","false",
"C","A","20050101","2005","52","2005","191","HRV","Croatia","X","Export","807","MKD","North Macedonia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63200","false","-1","N/A",,"false","63200","false",,"false",,"34793","34793","0","true","false",
"C","A","20050101","2005","52","2005","191","HRV","Croatia","X","Export","891","SCG","Serbia and Montenegro (...2005)","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72000","false","-1","N/A",,"false","72000","false",,"false",,"13204","13204","0","true","false",
"C","A","20050101","2005","52","2005","196","CYP","Cyprus","X","Export","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3600","false","-1","N/A",,"false","3600","false",,"false",,"2239","2239","0","true","false",
"C","A","20050101","2005","52","2005","196","CYP","Cyprus","X","Export","826","GBR","United Kingdom","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3600","false","-1","N/A",,"false","3600","false",,"false",,"2239","2239","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1503593290","false","-1","N/A",,"false","1503593290","false",,"false",,"179963344","179963344","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","12","DZA","Algeria","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","107115005","false","-1","N/A",,"false","107115005","false",,"false",,"11247908","11247908","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","40","AUT","Austria","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75427248","false","-1","N/A",,"false","75427248","false",,"false",,"9814996","9814996","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","649406136","false","-1","N/A",,"false","649406136","false",,"false",,"75460895","75460895","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","380","ITA","Italy","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82305541","false","-1","N/A",,"false","82305541","false",,"false",,"11305938","11305938","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","400","JOR","Jordan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","424331405","false","-1","N/A",,"false","424331405","false",,"false",,"54446677","54446677","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","528","NLD","Netherlands","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35","false","-1","N/A",,"false","35","false",,"false",,"3868","3868","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","568","E19","Other Europe, nes","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","193790","false","-1","N/A",,"false","193790","false",,"false",,"15281","15281","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","616","POL","Poland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","151171298","false","-1","N/A",,"false","151171298","false",,"false",,"16096249","16096249","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","703","SVK","Slovakia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2665712","false","-1","N/A",,"false","2665712","false",,"false",,"284862","284862","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","705","SVN","Slovenia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6827105","false","-1","N/A",,"false","6827105","false",,"false",,"746115","746115","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","757","CHE","Switzerland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4072020","false","-1","N/A",,"false","4072020","false",,"false",,"506486","506486","0","true","false",
"C","A","20050101","2005","52","2005","203","CZE","Czechia","X","Export","804","UKR","Ukraine","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77995","false","-1","N/A",,"false","77995","false",,"false",,"34069","34069","0","true","false",
"C","A","20050101","2005","52","2005","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","443704688","false","-1","N/A",,"false","443704688","false",,"false",,"63588686","63588686","0","true","false",
"C","A","20050101","2005","52","2005","208","DNK","Denmark","X","Export","56","BEL","Belgium","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","-1","N/A",,"false","24000","false",,"false",,"8122","8122","0","true","false",
"C","A","20050101","2005","52","2005","208","DNK","Denmark","X","Export","234","FRO","Faeroe Isds","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2962293","false","-1","N/A",,"false","2962293","false",,"false",,"384234","384234","0","true","false",
"C","A","20050101","2005","52","2005","208","DNK","Denmark","X","Export","246","FIN","Finland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90","false","-1","N/A",,"false","90","false",,"false",,"295","295","0","true","false",
"C","A","20050101","2005","52","2005","208","DNK","Denmark","X","Export","251","FRA","France","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33599270","false","-1","N/A",,"false","33599270","false",,"false",,"4306359","4306359","0","true","false",
"C","A","20050101","2005","52","2005","208","DNK","Denmark","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98810531","false","-1","N/A",,"false","98810531","false",,"false",,"15179521","15179521","0","true","false",
"C","A","20050101","2005","52","2005","208","DNK","Denmark","X","Export","304","GRL","Greenland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4814","false","-1","N/A",,"false","4814","false",,"false",,"4001","4001","0","true","false",
"C","A","20050101","2005","52","2005","208","DNK","Denmark","X","Export","352","ISL","Iceland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6138749","false","-1","N/A",,"false","6138749","false",,"false",,"898670","898670","0","true","false",
